Protein IDs	Majority protein IDs	Peptide counts (all)	Peptide counts (razor+unique)	Peptide counts (unique)	Protein names	Gene names	Fasta headers	Number of proteins	Peptides	Razor + unique peptides	Unique peptides	Peptides PhosphoTMT1	Peptides PhosphoTMT2	Peptides TMT1	Peptides TMT2	Razor + unique peptides PhosphoTMT1	Razor + unique peptides PhosphoTMT2	Razor + unique peptides TMT1	Razor + unique peptides TMT2	Unique peptides PhosphoTMT1	Unique peptides PhosphoTMT2	Unique peptides TMT1	Unique peptides TMT2	Sequence coverage [%]	Unique + razor sequence coverage [%]	Unique sequence coverage [%]	Mol. weight [kDa]	Sequence length	Sequence lengths	Q-value	Score	Reporter intensity corrected 1	Reporter intensity corrected 2	Reporter intensity corrected 3	Reporter intensity corrected 4	Reporter intensity corrected 5	Reporter intensity corrected 6	Reporter intensity corrected 7	Reporter intensity corrected 8	Reporter intensity corrected 9	Reporter intensity corrected 10	Reporter intensity 1	Reporter intensity 2	Reporter intensity 3	Reporter intensity 4	Reporter intensity 5	Reporter intensity 6	Reporter intensity 7	Reporter intensity 8	Reporter intensity 9	Reporter intensity 10	Reporter intensity count 1	Reporter intensity count 2	Reporter intensity count 3	Reporter intensity count 4	Reporter intensity count 5	Reporter intensity count 6	Reporter intensity count 7	Reporter intensity count 8	Reporter intensity count 9	Reporter intensity count 10	Reporter intensity corrected 1 PhosphoTMT1	Reporter intensity corrected 2 PhosphoTMT1	Reporter intensity corrected 3 PhosphoTMT1	Reporter intensity corrected 4 PhosphoTMT1	Reporter intensity corrected 5 PhosphoTMT1	Reporter intensity corrected 6 PhosphoTMT1	Reporter intensity corrected 7 PhosphoTMT1	Reporter intensity corrected 8 PhosphoTMT1	Reporter intensity corrected 9 PhosphoTMT1	Reporter intensity corrected 10 PhosphoTMT1	Reporter intensity corrected 1 PhosphoTMT2	Reporter intensity corrected 2 PhosphoTMT2	Reporter intensity corrected 3 PhosphoTMT2	Reporter intensity corrected 4 PhosphoTMT2	Reporter intensity corrected 5 PhosphoTMT2	Reporter intensity corrected 6 PhosphoTMT2	Reporter intensity corrected 7 PhosphoTMT2	Reporter intensity corrected 8 PhosphoTMT2	Reporter intensity corrected 9 PhosphoTMT2	Reporter intensity corrected 10 PhosphoTMT2	Reporter intensity corrected 1 TMT1	Reporter intensity corrected 2 TMT1	Reporter intensity corrected 3 TMT1	Reporter intensity corrected 4 TMT1	Reporter intensity corrected 5 TMT1	Reporter intensity corrected 6 TMT1	Reporter intensity corrected 7 TMT1	Reporter intensity corrected 8 TMT1	Reporter intensity corrected 9 TMT1	Reporter intensity corrected 10 TMT1	Reporter intensity corrected 1 TMT2	Reporter intensity corrected 2 TMT2	Reporter intensity corrected 3 TMT2	Reporter intensity corrected 4 TMT2	Reporter intensity corrected 5 TMT2	Reporter intensity corrected 6 TMT2	Reporter intensity corrected 7 TMT2	Reporter intensity corrected 8 TMT2	Reporter intensity corrected 9 TMT2	Reporter intensity corrected 10 TMT2	Reporter intensity 1 PhosphoTMT1	Reporter intensity 2 PhosphoTMT1	Reporter intensity 3 PhosphoTMT1	Reporter intensity 4 PhosphoTMT1	Reporter intensity 5 PhosphoTMT1	Reporter intensity 6 PhosphoTMT1	Reporter intensity 7 PhosphoTMT1	Reporter intensity 8 PhosphoTMT1	Reporter intensity 9 PhosphoTMT1	Reporter intensity 10 PhosphoTMT1	Reporter intensity 1 PhosphoTMT2	Reporter intensity 2 PhosphoTMT2	Reporter intensity 3 PhosphoTMT2	Reporter intensity 4 PhosphoTMT2	Reporter intensity 5 PhosphoTMT2	Reporter intensity 6 PhosphoTMT2	Reporter intensity 7 PhosphoTMT2	Reporter intensity 8 PhosphoTMT2	Reporter intensity 9 PhosphoTMT2	Reporter intensity 10 PhosphoTMT2	Reporter intensity 1 TMT1	Reporter intensity 2 TMT1	Reporter intensity 3 TMT1	Reporter intensity 4 TMT1	Reporter intensity 5 TMT1	Reporter intensity 6 TMT1	Reporter intensity 7 TMT1	Reporter intensity 8 TMT1	Reporter intensity 9 TMT1	Reporter intensity 10 TMT1	Reporter intensity 1 TMT2	Reporter intensity 2 TMT2	Reporter intensity 3 TMT2	Reporter intensity 4 TMT2	Reporter intensity 5 TMT2	Reporter intensity 6 TMT2	Reporter intensity 7 TMT2	Reporter intensity 8 TMT2	Reporter intensity 9 TMT2	Reporter intensity 10 TMT2	Reporter intensity count 1 PhosphoTMT1	Reporter intensity count 2 PhosphoTMT1	Reporter intensity count 3 PhosphoTMT1	Reporter intensity count 4 PhosphoTMT1	Reporter intensity count 5 PhosphoTMT1	Reporter intensity count 6 PhosphoTMT1	Reporter intensity count 7 PhosphoTMT1	Reporter intensity count 8 PhosphoTMT1	Reporter intensity count 9 PhosphoTMT1	Reporter intensity count 10 PhosphoTMT1	Reporter intensity count 1 PhosphoTMT2	Reporter intensity count 2 PhosphoTMT2	Reporter intensity count 3 PhosphoTMT2	Reporter intensity count 4 PhosphoTMT2	Reporter intensity count 5 PhosphoTMT2	Reporter intensity count 6 PhosphoTMT2	Reporter intensity count 7 PhosphoTMT2	Reporter intensity count 8 PhosphoTMT2	Reporter intensity count 9 PhosphoTMT2	Reporter intensity count 10 PhosphoTMT2	Reporter intensity count 1 TMT1	Reporter intensity count 2 TMT1	Reporter intensity count 3 TMT1	Reporter intensity count 4 TMT1	Reporter intensity count 5 TMT1	Reporter intensity count 6 TMT1	Reporter intensity count 7 TMT1	Reporter intensity count 8 TMT1	Reporter intensity count 9 TMT1	Reporter intensity count 10 TMT1	Reporter intensity count 1 TMT2	Reporter intensity count 2 TMT2	Reporter intensity count 3 TMT2	Reporter intensity count 4 TMT2	Reporter intensity count 5 TMT2	Reporter intensity count 6 TMT2	Reporter intensity count 7 TMT2	Reporter intensity count 8 TMT2	Reporter intensity count 9 TMT2	Reporter intensity count 10 TMT2	Sequence coverage PhosphoTMT1 [%]	Sequence coverage PhosphoTMT2 [%]	Sequence coverage TMT1 [%]	Sequence coverage TMT2 [%]	Intensity	Intensity PhosphoTMT1	Intensity PhosphoTMT2	Intensity TMT1	Intensity TMT2	MS/MS count	Only identified by site	Reverse	Potential contaminant	id	Peptide IDs	Peptide is razor	Mod. peptide IDs	Evidence IDs	MS/MS IDs	Best MS/MS	Oxidation (M) site IDs	Phospho (STY) site IDs	Oxidation (M) site positions	Phospho (STY) site positions
O88801	O88801	1	1	1	Homer protein homolog 2	Homer2	sp|O88801|HOME2_RAT Homer protein homolog 2 OS=Rattus norvegicus OX=10116 GN=Homer2 PE=1 SV=1	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	1	6.5	6.5	6.5	40.563	354	354	1	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.5	0	0	0	0	0	0	+			391	7446	True	8068	25969	30768	30768		3214;3215		66;68
O88808	O88808	1	1	1	Tubby protein homolog	Tub	sp|O88808|TUB_RAT Tubby protein homolog OS=Rattus norvegicus OX=10116 GN=Tub PE=2 SV=1	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	1	2.8	2.8	2.8	55.317	505	505	1	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.8	0	0	0	0	0	0	+			392	6815	True	7377	23671	27911	27911		528;3216;3217		134;135;139
O88850	O88850	1	1	1	Homeodomain-interacting protein kinase 3	Hipk3	sp|O88850|HIPK3_RAT Homeodomain-interacting protein kinase 3 OS=Rattus norvegicus OX=10116 GN=Hipk3 PE=1 SV=1	1	1	1	1	0	1	0	0	0	1	0	0	0	1	0	0	0.8	0.8	0.8	129.74	1191	1191	1	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8	0	0	0	0	0	0	0	0	+			393	15775	True	17179	52919	62452	62452		4174		359
O88871	O88871	1	1	1	Gamma-aminobutyric acid type B receptor subunit 2	Gabbr2	sp|O88871|GABR2_RAT Gamma-aminobutyric acid type B receptor subunit 2 OS=Rattus norvegicus OX=10116 GN=Gabbr2 PE=1 SV=2	1	1	1	1	0	0	1	0	0	0	1	0	0	0	1	0	3.1	3.1	3.1	105.75	940	940	1	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.1	0	0	0	0	0	0	0	+			394	13335	True	14445	45032	53403	53403		529;530;4175		305;313;330
O88884	O88884	8	8	8	A-kinase anchor protein 1, mitochondrial	Akap1	sp|O88884|AKAP1_RAT A-kinase anchor protein 1, mitochondrial OS=Rattus norvegicus OX=10116 GN=Akap1 PE=1 SV=1	1	8	8	8	4	3	5	2	4	3	5	2	4	3	5	2	9.7	9.7	9.7	91.746	854	854	0	71.814	343750	315610	433890	309040	403830	340210	332420	308320	419640	388240	343750	315610	433890	309040	403830	340210	332420	308320	419640	388240	4	4	4	4	4	4	4	4	4	4	0	0	0	0	0	0	0	0	0	0	21374	27279	30365	29869	25846	25727	37073	29376	17390	25865	322380	288330	403520	279170	377980	314480	295350	278940	402250	362380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21374	27279	30365	29869	25846	25727	37073	29376	17390	25865	322380	288330	403520	279170	377980	314480	295350	278940	402250	362380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	4.7	3.5	6.2	2.9	92792000	0	1534000	91258000	0	4				395	8755;12305;12759;13330;13690;13741;15923;16405	True;True;True;True;True;True;True;True	9514;13333;13809;13810;14437;14843;14896;17344;17345;17862	30245;42011;43298;43299;43300;45015;45016;45017;46171;46318;46319;53455;53456;53457;55237	35917;49910;51358;51359;51360;53386;53387;53388;54717;54874;54875;63078;63079;63080;65236	35917;49910;51360;53386;54717;54875;63080;65236		531;532;533;534		101;103;392;425
O88900	O88900	5	5	4	Growth factor receptor-bound protein 14	Grb14	sp|O88900|GRB14_RAT Growth factor receptor-bound protein 14 OS=Rattus norvegicus OX=10116 GN=Grb14 PE=1 SV=1	1	5	5	4	2	1	1	1	2	1	1	1	2	1	1	1	18.2	18.2	13	60.592	538	538	0	16.001	25024	14412	23708	18149	21998	25637	22479	15074	23922	19924	25024	14412	23708	18149	21998	25637	22479	15074	23922	19924	2	2	2	2	2	2	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7477.3	7484.1	13999	14328	4573	12964	5583.8	3990.7	12928	6493.7	17546	6928.2	9709.1	3820.4	17425	12673	16895	11083	10995	13430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7477.3	7484.1	13999	14328	4573	12964	5583.8	3990.7	12928	6493.7	17546	6928.2	9709.1	3820.4	17425	12673	16895	11083	10995	13430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5.2	3	3.7	4.1	11100000	0	0	4007800	7092700	2				396	11324;13465;14790;15787;16473	True;True;True;True;True	14588;16096;17192;17936	45418;49585;49586;52957;55465	53840;58585;58586;62495;65490	53840;58586;62495;65490	85	535;536;537;538	377	364;368;370;373
O88941	O88941	1	1	1	Mannosyl-oligosaccharide glucosidase	Mogs	sp|O88941|MOGS_RAT Mannosyl-oligosaccharide glucosidase OS=Rattus norvegicus OX=10116 GN=Mogs PE=1 SV=1	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	1	1.8	1.8	1.8	91.87	834	834	0	3.2581	24755	19199	21067	21220	19154	32346	20583	19821	16179	26346	24755	19199	21067	21220	19154	32346	20583	19821	16179	26346	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24755	19199	21067	21220	19154	32346	20583	19821	16179	26346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24755	19199	21067	21220	19154	32346	20583	19821	16179	26346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0	1.8	2489800	0	0	0	2489800	1				397	5609	True	6055	19455	22900	22900				
O88989	O88989	17	17	17	Malate dehydrogenase, cytoplasmic	Mdh1	sp|O88989|MDHC_RAT Malate dehydrogenase, cytoplasmic OS=Rattus norvegicus OX=10116 GN=Mdh1 PE=1 SV=3	1	17	17	17	13	15	16	16	13	15	16	16	13	15	16	16	47.9	47.9	47.9	36.483	334	334	0	323.31	159220000	157330000	157610000	152020000	160270000	155670000	148930000	159290000	141570000	141680000	159220000	157330000	157610000	152020000	160270000	155670000	148930000	159290000	141570000	141680000	143	145	143	142	143	144	143	143	143	143	3589700	3456600	3762100	3717000	3859400	3680600	3332700	3649100	3875200	3584800	8908500	8901500	8650800	7939100	8759500	8838900	8464800	8680200	7174200	7708000	58949000	59179000	61940000	62466000	62658000	59229000	53011000	61911000	61672000	58154000	87775000	85788000	83255000	77894000	84996000	83921000	84126000	85053000	68845000	72232000	3589700	3456600	3762100	3717000	3859400	3680600	3332700	3649100	3875200	3584800	8908500	8901500	8650800	7939100	8759500	8838900	8464800	8680200	7174200	7708000	58949000	59179000	61940000	62466000	62658000	59229000	53011000	61911000	61672000	58154000	87775000	85788000	83255000	77894000	84996000	83921000	84126000	85053000	68845000	72232000	22	23	22	22	22	23	22	22	22	22	35	36	35	34	35	35	35	35	35	35	45	45	45	45	45	45	45	45	45	45	41	41	41	41	41	41	41	41	41	41	41.6	44.3	45.8	45.5	121380000000	1973500000	4979900000	59635000000	54791000000	145				398	798;2514;3783;3985;4091;4375;4500;4501;5176;5490;8497;9472;10310;11942;13519;14390;16546	True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True	865;2724;2725;4097;4309;4426;4733;4734;4866;4867;5589;5923;9223;9224;9225;9226;10291;11193;11194;12950;12951;14648;15646;15647;18025	2912;2913;2914;2915;8812;8813;8814;8815;8816;8817;8818;8819;8820;8821;8822;8823;8824;13579;13580;13581;14221;14222;14223;14619;14620;14621;14622;14623;14624;14625;14626;15527;15528;15529;15530;15531;15906;15907;15908;15909;15910;15911;15912;15913;15914;15915;15916;15917;15918;18045;18046;18047;18048;18049;18050;18051;18052;18053;18054;18055;18056;18057;19074;19075;19076;19077;19078;19079;19080;19081;19082;19083;19084;19085;29433;29434;29435;29436;29437;29438;29439;29440;29441;29442;29443;29444;29445;29446;32810;32811;32812;32813;32814;32815;32816;32817;32818;32819;32820;32821;32822;32823;35675;35676;35677;35678;35679;35680;35681;35682;35683;41055;41056;41057;41058;41059;41060;45574;45575;45576;45577;45578;45579;45580;45581;48494;48495;48496;48497;48498;48499;48500;48501;48502;48503;55866;55867;55868;55869;55870;55871;55872;55873;55874;55875	3455;3456;3457;3458;10311;10312;10313;10314;10315;10316;10317;10318;10319;10320;10321;10322;10323;10324;10325;10326;16042;16043;16044;16781;16782;16783;17252;17253;17254;17255;17256;17257;17258;17259;17260;17261;18290;18291;18292;18293;18294;18736;18737;18738;18739;18740;18741;18742;18743;18744;18745;18746;18747;18748;18749;18750;18751;18752;18753;21214;21215;21216;21217;21218;21219;21220;21221;21222;21223;21224;21225;21226;21227;21228;21229;21230;21231;21232;21233;21234;21235;21236;22459;22460;22461;22462;22463;22464;22465;22466;22467;22468;22469;22470;22471;22472;22473;22474;34956;34957;34958;34959;34960;34961;34962;34963;34964;34965;34966;34967;34968;34969;34970;39058;39059;39060;39061;39062;39063;39064;39065;39066;39067;39068;39069;39070;39071;39072;39073;39074;39075;39076;42544;42545;42546;42547;42548;42549;42550;42551;42552;42553;42554;48828;48829;48830;48831;48832;48833;54010;54011;54012;54013;54014;54015;54016;54017;57393;57394;57395;57396;57397;57398;57399;57400;57401;57402;57403;57404;65984;65985;65986;65987;65988;65989;65990;65991;65992;65993;65994;65995;65996;65997	3457;10318;16044;16782;17255;18292;18739;18749;21230;22470;34956;39059;42548;48829;54012;57399;65994	86;87	539;540;541;542;543;544;3218	90;244	111;188;189;190;241;242;332
O88994	O88994	5	5	4	Mitochondrial amidoxime reducing component 2	Marc2	sp|O88994|MARC2_RAT Mitochondrial amidoxime reducing component 2 OS=Rattus norvegicus OX=10116 GN=Marc2 PE=2 SV=1	1	5	5	4	0	0	3	3	0	0	3	3	0	0	3	3	18.9	18.9	13.3	38.248	338	338	0.00051361	2.2095	1115300	1241400	1374600	1029500	1190900	1189000	1131000	1076900	1295500	1285800	1115300	1241400	1374600	1029500	1190900	1189000	1131000	1076900	1295500	1285800	5	5	5	5	5	5	5	5	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	673730	803980	974260	629760	762900	737980	761520	644620	972870	834270	441540	437440	400350	399770	427970	451050	369500	432330	322680	451530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	673730	803980	974260	629760	762900	737980	761520	644620	972870	834270	441540	437440	400350	399770	427970	451050	369500	432330	322680	451530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	0	0	7.1	10.9	215190000	0	0	133840000	81356000	5				399	2134;3292;9289;10952;16712	True;True;True;True;True	2323;3563;10096;18199	7583;11763;11764;32219;32220;56422	8945;13902;13903;38344;38345;66629	8945;13903;38345;66629		3219;3220		277;283
O89000	O89000	1	1	1	Dihydropyrimidine dehydrogenase [NADP(+)]	Dpyd	sp|O89000|DPYD_RAT Dihydropyrimidine dehydrogenase [NADP(+)] OS=Rattus norvegicus OX=10116 GN=Dpyd PE=2 SV=1	1	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	1.3	1.3	1.3	111.47	1025	1025	1	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.3	0	0	0	0	0	0	0	0	0	+			400	13997	True	15182	47071	55725	55725		545;546;3221;3222		260;262;263;270
O89039	O89039	1	1	1	Atypical chemokine receptor 3	Ackr3	sp|O89039|ACKR3_RAT Atypical chemokine receptor 3 OS=Rattus norvegicus OX=10116 GN=Ackr3 PE=1 SV=2	1	1	1	1	1	1	0	0	1	1	0	0	1	1	0	0	3.9	3.9	3.9	41.649	362	362	0	3.445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.9	3.9	0	0	0	0	0	0	0	0				401	16990	True	18506	57447;57448;57449	67852;67853;67854	67852		3223;4176		352;354
O89046	O89046	6	5	4	Coronin-1B	Coro1b	sp|O89046|COR1B_RAT Coronin-1B OS=Rattus norvegicus OX=10116 GN=Coro1b PE=1 SV=1	1	6	5	4	0	0	3	3	0	0	2	3	0	0	2	3	11.4	9.1	7.4	53.845	484	484	0.00052466	2.4583	932680	942460	996570	910680	983940	1039800	942980	984550	912880	997670	932680	942460	996570	910680	983940	1039800	942980	984550	912880	997670	4	4	4	4	4	4	4	4	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	252640	239630	269600	220610	237030	262080	246260	249360	294120	279970	680030	702830	726970	690080	746900	777760	696720	735190	618770	717700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	252640	239630	269600	220610	237030	262080	246260	249360	294120	279970	680030	702830	726970	690080	746900	777760	696720	735190	618770	717700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	3	3	3	3	3	3	3	3	3	3	0	0	6.2	5.2	52497000	0	0	0	52497000	4				402	759;6959;8104;11217;11478;17032	True;True;False;True;True;True	824;7537;8800;12442;18549	2796;2797;24251;28300;39483;57561	3320;3321;28630;33605;47006;67977	3321;28630;33605;47006;67977		547;548		407;415
O89049	O89049	10	9	9	Thioredoxin reductase 1, cytoplasmic	Txnrd1	sp|O89049|TRXR1_RAT Thioredoxin reductase 1, cytoplasmic OS=Rattus norvegicus OX=10116 GN=Txnrd1 PE=1 SV=5	1	10	9	9	0	0	8	8	0	0	7	7	0	0	7	7	29.7	26.7	26.7	54.67	499	499	0	79.261	1037700	1172300	1169700	1076200	1234600	1198700	1053500	1122900	1129700	1175800	1037700	1172300	1169700	1076200	1234600	1198700	1053500	1122900	1129700	1175800	14	14	14	14	14	14	14	15	14	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	478810	559690	609260	526190	592050	486210	502810	531830	637980	545340	558870	612650	560490	550060	642500	712540	550700	591030	491760	630510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	478810	559690	609260	526190	592050	486210	502810	531830	637980	545340	558870	612650	560490	550060	642500	712540	550700	591030	491760	630510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	6	6	6	6	6	6	6	7	6	7	0	0	25.7	20.8	242210000	0	0	127640000	114570000	15				403	4933;5568;7220;7716;9214;10665;14673;16770;17175;17334	True;True;True;True;True;True;True;True;True;False	5336;6011;7829;8369;10016;11585;15969;18266;18706;18877	17339;17340;19346;25187;26981;26982;26983;32013;32014;36963;36964;49265;56616;56617;58068;58621;58622	20382;20383;22775;29775;32021;32022;32023;38121;38122;44048;44049;58239;66851;66852;68576;69264;69265	20383;22775;29775;32021;38121;44048;58239;66852;68576;69264				
P00159	P00159	1	1	1	Cytochrome b	Mt-Cyb	sp|P00159|CYB_RAT Cytochrome b OS=Rattus norvegicus OX=10116 GN=Mt-Cyb PE=3 SV=3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2.4	2.4	2.4	43.012	380	380	0.00053591	2.768	1194700	1144900	1525300	1190000	1186000	1101200	1271400	1284200	1297100	1192600	1194700	1144900	1525300	1190000	1186000	1101200	1271400	1284200	1297100	1192600	5	4	5	4	4	5	5	4	4	5	1924.8	0	5986.7	0	0	2103	4427.2	0	0	2099.2	47150	48252	38983	35962	51079	31804	37879	46984	44910	45920	466930	495370	910500	610580	528890	582690	680940	619230	725660	637650	678680	601230	569840	543470	606030	484630	548110	617960	526500	506940	1924.8	0	5986.7	0	0	2103	4427.2	0	0	2099.2	47150	48252	38983	35962	51079	31804	37879	46984	44910	45920	466930	495370	910500	610580	528890	582690	680940	619230	725660	637650	678680	601230	569840	543470	606030	484630	548110	617960	526500	506940	1	0	1	0	0	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2.4	2.4	2.4	2.4	725120000	1278800	22120000	381480000	320250000	5				404	2996	True	3243	10609;10610;10611;10612;10613	12519;12520;12521;12522;12523	12523				
P00173	P00173	5	5	5	Cytochrome b5	Cyb5a	sp|P00173|CYB5_RAT Cytochrome b5 OS=Rattus norvegicus OX=10116 GN=Cyb5a PE=1 SV=2	1	5	5	5	1	1	4	5	1	1	4	5	1	1	4	5	47.8	47.8	47.8	15.355	134	134	0	68.098	2562700	2406400	2548100	2735900	2677100	3038600	2412700	2568000	2391000	2653500	2562700	2406400	2548100	2735900	2677100	3038600	2412700	2568000	2391000	2653500	11	11	11	11	11	11	11	11	11	11	30798	28901	37426	36803	33596	37856	34172	26354	29815	44401	67002	73347	69635	82711	63136	72160	67027	63070	68652	54915	1247200	1047500	1405900	1412200	1195500	1381700	1202400	1326800	1242300	1390200	1217700	1256700	1035100	1204200	1384900	1546900	1109100	1151700	1050200	1163900	30798	28901	37426	36803	33596	37856	34172	26354	29815	44401	67002	73347	69635	82711	63136	72160	67027	63070	68652	54915	1247200	1047500	1405900	1412200	1195500	1381700	1202400	1326800	1242300	1390200	1217700	1256700	1035100	1204200	1384900	1546900	1109100	1151700	1050200	1163900	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	4	4	4	4	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	9.7	9	41	47.8	914160000	12813000	7005700	469000000	425350000	11				405	478;4190;4913;15901;18028	True;True;True;True;True	514;4537;5316;17321;19622	1709;1710;14929;14930;17264;17265;17266;53414;53415;53416;60964	1996;1997;17603;17604;20300;20301;20302;63035;63036;63037;72013	1996;17603;20301;63036;72013				
